name,id,movie_id
Twentieth Century Fox Film Corporation,306.0,9335
Current Entertainment,972.0,9335
TF1 Films Production,3823.0,9335
Canal+,5358.0,9335
TPS Star,6586.0,9335
EuropaCorp,6896.0,9335
Sea Side Films Florida Inc.,95342.0,9335
Cannon Group,1444.0,17386
Cannon Films,4110.0,17386
Metro-Goldwyn-Mayer (MGM),8411.0,17386
Golden Way Films Ltd.,3054.0,10753
Paragon Films Ltd.,3055.0,10753
China Film Group Corporation (CFGC),14714.0,11636
Odd Lot Entertainment,3263.0,8923
Square Enix,10038.0,647
Columbia Pictures Corporation,441.0,11968
Mandalay Pictures,551.0,11968
Metro-Goldwyn-Mayer (MGM),8411.0,11968
Aardman Animations,297.0,533
DreamWorks Animation,521.0,533
Touchstone Pictures,9195.0,9763
Milkshake Films,17491.0,9763
Hargitay & Hargitay Pictures in Motion,17492.0,9763
Amblin Entertainment,56.0,1656
Columbia Pictures Corporation,441.0,1656
Lions Gate Films,35.0,215
Got Films,1053.0,215
Twisted Pictures,2061.0,215
Evolution Entertainment,23019.0,215
Saw 2 Productions,64651.0,215
Rafran Cinematografica,218.0,10915
AMLF,1869.0,10915
Rialto Film Preben-Philipsen,3602.0,10915
Rogue Pictures,134.0,8274
Metro-Goldwyn-Mayer (MGM),8411.0,26845
Metro-Goldwyn-Mayer (MGM),8411.0,18994
Les Films du Carrosse,53.0,259
Universal Pictures,33.0,25
Neal Street Productions,1522.0,25
Red Wagon Entertainment,14440.0,25
Motion Picture KAPPA Produktionsgesellschaft,19934.0,25
Hammer Film Productions,1314.0,23220
Hotspur Film Productions Ltd.,4202.0,23220
Australian Film Finance Corporation,1380.0,9885
South Australian Film Corporation,2806.0,9885
403 Productions,6016.0,9885
True Crime Channel,6017.0,9885
Celador Films,3573.0,9392
Pathé,7981.0,9392
Northmen Productions,45785.0,9392
Patalex IV Productions Limited,462.0,674
Warner Bros.,6194.0,674
Heyday Films,7364.0,674
Hammer Film Productions,1314.0,3124
Walt Disney,5888.0,411
Walden Media,10221.0,411
Mosfilm,5120.0,43118
TsOKS,26497.0,43118
Twentieth Century Fox Film Corporation,306.0,9641
21 Laps Entertainment,2575.0,9641
Dozen Canada Productions,87840.0,9641
Trimark Pictures,4063.0,9568
Image Organization,21084.0,9568
CJ Capital Investment,946.0,4550
Korea Capital Investment,1687.0,4550
Moho Films,1688.0,4550
TSJ Entertainment,1689.0,4550
Samsung Venture Capital,1690.0,4550
Ilshin Capital Investments,1691.0,4550
Centurion Investment,1692.0,4550
Canal Plus,104.0,10045
TF1 Films Production,3823.0,10045
EuropaCorp,6896.0,10045
Boll KG,15127.0,168705
International Production Company,1507.0,1690
Raw Nerve,1631.0,1690
Lionsgate,1632.0,1690
Next Entertainment,1633.0,1690
Screen Gems,3287.0,1690
Hostel LLC,17793.0,1690
The Weinstein Company,308.0,10982
Kanbar Entertainment,7580.0,10982
Blue Yonder Films,49126.0,10982
Lakeshore Entertainment,126.0,834
Screen Gems,3287.0,834
Miramax Films,14.0,11246
Neo Art & Logic,2811.0,11246
Dimension Films,7405.0,11246
Cold Day Ltd.,15344.0,11246
Daiei Studios,881.0,52728
Sandstorm Films,2876.0,7295
Screen Gems,3287.0,7295
David Hamilton Productions,2146.0,7509
Echo Lake Productions,2147.0,7509
Flagship International,2148.0,7509
Noble Nomad Pictures,2149.0,7509
Trinacra Films,4765.0,11183
CCFC,6442.0,11183
Universal Pictures,33.0,11283
Three Strange Angels,1973.0,11283
Studio Canal,5870.0,11283
Metro-Goldwyn-Mayer (MGM),8411.0,11283
Working Title Films,10163.0,11283
Nanny McPhee Productions,76721.0,11283
New Line Cinema,12.0,9286
Zide-Perry Productions,3169.0,9286
Kumar Mobiliengesellschaft mbH & Co. Projekt Nr. 1 KG,12067.0,9286
Hard Eight Pictures,48772.0,9286
Matinee Pictures,48785.0,9286
Practical Pictures,48788.0,9286
Columbia Pictures,5.0,12096
International Production Company,1507.0,12096
The Montecito Picture Company,2364.0,12096
Robert Simonds Productions,3929.0,12096
Metro-Goldwyn-Mayer (MGM),8411.0,12096
Imagine Entertainment,23.0,9975
Universal Pictures,33.0,9975
Universal Animation Studios,5556.0,9975
Dimension Films,7405.0,9682
Marvel Animation,13252.0,14609
Blue Sky Studios,9383.0,950
Twentieth Century Fox Animation,11749.0,950
Planet Productions,6562.0,18009
Trimark Pictures,4063.0,19286
Front Street Studios,3879.0,19287
Trimark Pictures,4063.0,18011
Fox Searchlight Pictures,43.0,9792
Dune Entertainment,444.0,9792
Major Studio Partners,445.0,9792
Craven-Maddalena Films,1600.0,9792
The Mirisch Corporation,219.0,11573
Mirisch Films,14829.0,11573
International Traders,6408.0,46828
Columbia Pictures Television,3614.0,10292
NPP Productions Inc.,93228.0,10292
Intermedia Films,763.0,3093
Kanzaman,4169.0,3093
C-2 Pictures,7340.0,3093
IMF Internationale Medien und Film GmbH & Co. 3. Produktions KG,19116.0,3093
Dimension Films,7405.0,4257
Silent Hill DCP Inc.,341.0,588
Davis-Films,342.0,588
TriStar Pictures,559.0,588
Konami,55914.0,588
The Weinstein Company,308.0,8982
Sahamongkol Film International,6018.0,8982
Vivendi,8211.0,8982
Paramount Pictures,4.0,956
Cruise/Wagner Productions,44.0,956
Studio Babelsberg,264.0,956
MI 3 Film,658.0,956
China Film Co-Production Corporation,2269.0,956
China Film Group Corporation (CFGC),14714.0,956
The Fourth Production Company Film Group,22102.0,956
Columbia Pictures,5.0,591
Imagine Entertainment,23.0,591
Skylark Productions,8253.0,591
Government of Malta,19927.0,591
Ingenious Film Partners,289.0,36668
Twentieth Century Fox Film Corporation,306.0,36668
Donners' Company,431.0,36668
Dune Entertainment,444.0,36668
Major Studio Partners,445.0,36668
Bad Hat Harry Productions,9168.0,36668
thinkfilm,12247.0,36668
Marvel Enterprises,19551.0,36668
X3 Canada Productions,79028.0,36668
X3US Productions,79029.0,36668
XM3 Service,79030.0,36668
Walt Disney Pictures,2.0,920
Pixar Animation Studios,3.0,920
Walt Disney Pictures,2.0,58
Jerry Bruckheimer Films,130.0,58
Second Mate Productions,19936.0,58
The Weinstein Company,308.0,2295
View Askew Productions,16934.0,2295
Destination Films,769.0,8997
Red Wagon Entertainment,14440.0,8997
Frontera Productions,27105.0,8997
Disney Channel,3213.0,10947
Universal Pictures,33.0,9615
Twentieth Century Fox Film Corporation,306.0,9513
Dune Entertainment,444.0,9513
Davis Entertainment,1302.0,9513
Leone Film,3920.0,10770
DC Comics,429.0,1452
Legendary Pictures,923.0,1452
Warner Bros.,6194.0,1452
Bad Hat Harry Productions,9168.0,1452
United Artists,60.0,36576
Titan Productions,1582.0,36576
Blake Edwards,6407.0,36576
Neo Art & Logic,2811.0,33005
Dimension Films,7405.0,33005
Ingenious Film Partners,289.0,1593
Twentieth Century Fox Film Corporation,306.0,1593
1492 Pictures,436.0,1593
21 Laps Entertainment,2575.0,1593
Lions Gate Films,35.0,1948
Lakeshore Entertainment,126.0,1948
GreeneStreet Films,2152.0,1948
Radical Media,11152.0,1948
Summit Entertainment,491.0,9762
Offspring Entertainment,2378.0,9762
Touchstone Pictures,9195.0,9762
Eketahuna LLC,74192.0,9762
China Entertainment Films Production,12669.0,58311
Wega Film,224.0,32761
Paramount Pictures,4.0,12094
Universal Cartoon Studios,4285.0,15997
Sony Pictures Animation,2251.0,7484
New Line Cinema,12.0,10781
Next Entertainment,1633.0,10781
Platinum Dunes,2481.0,10781
Vortex/Henkel/Hooper,23653.0,10781
Texas Chainsaw Productions,56620.0,10781
Columbia Pictures Corporation,441.0,1975
Ghost House Pictures,768.0,1975
Vertigo Entertainment,829.0,1975
Twentieth Century Fox Film Corporation,306.0,8975
Pacific Film and Television Commission,4024.0,8975
WWE Studios,10339.0,8975
Lions Gate Films,35.0,214
Twisted Pictures,2061.0,214
Evolution Entertainment,23019.0,214
Rai Cinema,2683.0,43071
New Line Cinema,12.0,14620
FilmEngine,816.0,14620
BenderSpink,6363.0,14620
Walt Disney Pictures,2.0,13767
Boxing Cat Films,12626.0,13767
Outlaw Productions (I),19507.0,13767
Santa Frost Productions,95593.0,13767
Eon Productions,7576.0,36557
Stillking Films,11345.0,36557
Babelsberg Film,19481.0,36557
Kennedy Miller Productions,2537.0,9836
Animal Logic,8089.0,9836
Artemis Film,1521.0,15152
Metro-Goldwyn-Mayer (MGM),8411.0,10032
Universal Pictures,33.0,22440
Hammer Film Productions,1314.0,17604
Columbia Pictures,5.0,1246
Revolution Studios,497.0,1246
Rogue Marble,696.0,1246
Metro-Goldwyn-Mayer (MGM),8411.0,1246
TLA Releasing,328.0,12795
Luna Filmproduktion,402.0,12795
Les Productions Artistes Associés,64.0,33583
Artemis Film,1521.0,33583
Produzioni Europee Associati (PEA),7508.0,33583
Canal Plus,104.0,9992
Sofica Europacorp,854.0,9992
Avalanche Productions,2525.0,9992
EuropaCorp,6896.0,9992
Rogue Pictures,134.0,8275
Capital Arts Entertainment,2365.0,8275
Neo Art & Logic,2811.0,8275
Universal Studios Home Entertainment,6858.0,8275
Filmsonor,534.0,11578
Les Films Ariane,7110.0,11578
Francinex,10882.0,11578
Rizzoli Film,12778.0,11578
Amato Film,20994.0,11578
Francinex,10882.0,11972
Produzione Film Giuseppe Amato,20999.0,11972
Rizzoli Editore,21000.0,11972
Columbia Pictures,5.0,9966
Ghost House Pictures,768.0,9966
Mandate Pictures,771.0,9966
Blue Star Pictures,2779.0,9966
Screen Gems,3287.0,9966
Scarecrow Productions,22039.0,9966
Ingenious Film Partners,289.0,1248
ETIC Films,2979.0,1248
Quinta Communications,6370.0,1248
Dino De Laurentiis Company,10308.0,1248
Zephyr Films,16923.0,1248
Young Hannibal Productions,20394.0,1248
Carthago Films S.a.r.l.,20395.0,1248
Rakontur,6303.0,14761
DreamWorks SKG,27.0,9965
Apatow Productions,10105.0,9965
Alliance Films,2514.0,9958
Columbia Pictures Corporation,441.0,1250
Relativity Media,7295.0,1250
Michael De Luca Productions,11370.0,1250
Marvel Enterprises,19551.0,1250
Crystal Sky Pictures,20241.0,1250
GH One,20475.0,1250
Vengeance Productions Pty. Ltd.,20476.0,1250
Cipher Films,6359.0,13185
Stealth Films Limited,6360.0,13185
TMC Films,6361.0,13185
Shaw Brothers,5798.0,11841
Stella Films,754.0,11945
Svensk Filmindustri (SF),6181.0,11945
Les Productions Artistes Associés,64.0,5691
Produzioni Europee Associati (PEA),7508.0,5691
Atlantic Entertainment Group,3267.0,15582
NWR Film Productions,12413.0,11330
Nordisk Film,17516.0,11330
Babylonian Productions,2181.0,10942
Synthetic Worlds,3063.0,10942
Rattlesnake Productions,25188.0,10942
Brightlight Pictures,1063.0,7006
Gold Circle Films,12026.0,7006
Walt Disney Pictures,2.0,8965
Virtual Studios,449.0,1271
Legendary Pictures,923.0,1271
Hollywood Gang Productions,2994.0,1271
Atmosphere Entertainment MM,2995.0,1271
Warner Bros.,6194.0,1271
Nimar Studios,7636.0,1271
Cruel and Unusual Films,78685.0,1271
Dune Entertainment,444.0,9793
Craven-Maddalena Films,1600.0,9793
Fox Atomic,2890.0,9793
Revolution Studios,497.0,10172
Cube Vision,2780.0,10172
RKO Pictures,4361.0,10172
Revolution Dream Productions,73971.0,10172
Screen Gems,3287.0,10294
Hal Lieberman Company,23890.0,10294
Wega Film,224.0,1987
Tiger Aspect Productions,686.0,1268
Working Title Films,10163.0,1268
Columbia Pictures,5.0,559
Laura Ziskin Productions,326.0,559
Marvel Enterprises,19551.0,559
Shapiro-Glickenhaus Entertainment,16636.0,14240
Bazelevs Production,1038.0,2269
Channel One Russia,1039.0,2269
TABBAK,1040.0,2269
DNA Films,284.0,1562
Figment Films,359.0,1562
Sociedad General de Cine S.A.,785.0,1562
UK Film Council,2452.0,1562
Fox Atomic,2890.0,1562
Koan Films,10890.0,1562
DreamWorks SKG,27.0,810
DreamWorks Animation,521.0,810
Walt Disney Pictures,2.0,285
Jerry Bruckheimer Films,130.0,285
Second Mate Productions,19936.0,285
Electric Entertainment,3241.0,14207
Turner Network Television (TNT),5730.0,14207
ApolloProScreen Filmproduktion,19528.0,14207
"Toho Pictures, Inc.",74807.0,39465
"Toho Pictures, Inc.",74807.0,12561
Toho Film (Eiga) Co. Ltd.,622.0,36679
Lions Gate Films,35.0,1691
Next Entertainment,1633.0,1691
Screen Gems,3287.0,1691
New World Pictures,1950.0,22049
Nat and Patrick Wachsberger Productions,86473.0,22049
Ingenious Film Partners,289.0,1979
Twentieth Century Fox Film Corporation,306.0,1979
1492 Pictures,436.0,1979
Dune Entertainment,444.0,1979
Constantin Film Produktion,5755.0,1979
Bernd Eichinger Productions,10881.0,1979
Marvel Enterprises,19551.0,1979
The Weinstein Company,308.0,1991
Dimension Films,7405.0,1991
Troublemaker Studios,10807.0,1991
Rodriguez International Pictures,45194.0,1991
Universal Studios Home Entertainment,6858.0,11211
Impala,1183.0,9815
Paramount Pictures,4.0,12695
Ingenious Film Partners,289.0,1571
Twentieth Century Fox Film Corporation,306.0,1571
Dune Entertainment,444.0,1571
Cheyenne Enterprises,890.0,1571
Wintergreen Productions,11845.0,1571
Columbia Pictures,5.0,2698
Universal Pictures,33.0,2698
Spyglass Entertainment,158.0,2698
Shady Acres Entertainment,159.0,2698
Original Film,333.0,2698
Playtone,4171.0,2698
Relativity Media,7295.0,2698
Paramount Pictures,4.0,1858
DreamWorks SKG,27.0,1858
Amblin Entertainment,56.0,1858
Di Bonaventura Pictures,435.0,1858
Platinum Dunes,2481.0,1858
thinkfilm,12247.0,1858
SprocketHeads,20011.0,1858
Hasbro Studios,22826.0,1858
Revolution Sun Studios,76043.0,1858
Warner Bros.,6194.0,675
Heyday Films,7364.0,675
Danmarks Radio (DR),119.0,13491
Telepool,823.0,13491
AMC Pictures,2800.0,13491
TV4 Sweden,2802.0,13491
SF Norge,2888.0,13491
Molinare Studios,4250.0,13491
Yleisradio (YLE),5975.0,13491
Svensk Filmindustri (SF),6181.0,13491
Juonifilmi,9375.0,13491
TV2 Norge,11682.0,13491
Film i Väst,17513.0,13491
Soundchef Studios,18843.0,13491
Arion Communications Ltd.,22675.0,13491
Dagsljus Filmequipment,22676.0,13491
Sheba Films,24991.0,13491
Sandline Production,24992.0,13491
Europa Film Sound Production,24993.0,13491
Universal Pictures,33.0,2503
The Kennedy/Marshall Company,862.0,2503
Ludlum Entertainment,11347.0,2503
Motion Picture BETA Produktionsgesellschaft,11348.0,2503
Bourne Again,11349.0,2503
Quanta Centro de Produções Cinematográficas,2432.0,34588
Fox Filmes do Brasil,4887.0,34588
Total Entertainment,6446.0,34588
Teleimage,7765.0,34588
Lereby Productions,11446.0,34588
Globo Filmes,13969.0,34588
Espaço/Z,93187.0,34588
Beta Film,1080.0,2701
Quinta Communications,6370.0,2701
Lube,7196.0,2701
M6 Films,1115.0,17350
New Line Cinema,12.0,5174
Revolution Studios,497.0,14144
TriStar Pictures,559.0,14144
Dimension Films,7405.0,2082
Spectacle Entertainment Group,10370.0,2082
Nightfall Productions,21438.0,2082
3L Filmproduktion GmbH,702.0,1845
Polaris Film Productions & Finance,764.0,1845
Tempête Sous Un Crâne Productions,765.0,1845
Focus Films,1268.0,1845
Apipoulaï,1076.0,2335
Dimension Films,7405.0,1992
Impact Pictures,248.0,7737
Davis-Films,342.0,7737
Constantin Film Produktion,5755.0,7737
Resident Evil Productions,58249.0,7737
Universal Pictures,33.0,4517
StudioCanal,694.0,4517
Working Title Films,10163.0,4517
Columbia Pictures,5.0,4513
Dark Horse Entertainment,552.0,4513
Ghost House Pictures,768.0,4513
HorrorFlix,24339.0,4513
Lions Gate Films,35.0,663
Twisted Pictures,2061.0,663
Shaw Brothers,5798.0,48301
The Weinstein Company,308.0,7347
Zazen Produções,2427.0,7347
Estúdios Mega,2430.0,7347
Quanta Centro de Produções Cinematográficas,2432.0,7347
Costa Films,10187.0,7347
Posto 9,47043.0,7347
Feijão Filmes,47044.0,7347
Universal Pictures do Brasil,47046.0,7347
Twentieth Century Fox Film Corporation,306.0,1620
Dune Entertainment,444.0,1620
Anka Film,867.0,1620
EuropaCorp,6896.0,1620
Daybreak Productions,11746.0,1620
Prime Universe Productions,11747.0,1620
Dune Entertainment,444.0,6477
Regency Enterprises,508.0,6477
Fox 2000 Pictures,711.0,6477
Bagdasarian Productions,10930.0,6477
20th Century Fox Television,1556.0,7249
The Curiosity Company,29500.0,7249
Twentieth Century Fox Film Corporation,306.0,13186
Summit Entertainment,491.0,13186
Constantin Film.,9078.0,13186
San Francisco Independent Cinema,23928.0,15495
Industrial City Films,52166.0,15495
Walt Disney Pictures,2.0,6637
Jerry Bruckheimer Films,130.0,6637
Saturn Films,831.0,6637
Junction Entertainment,19097.0,6637
Sparkler Entertainment,20012.0,6637
NT2 Productions,20013.0,6637
Twentieth Century Fox Film Corporation,306.0,440
Dune Entertainment,444.0,440
Davis Entertainment,1302.0,440
Brandywine Productions,19747.0,440
barefoot films,1989.0,6076
David Eick Productions,3585.0,69315
R&D TV,7534.0,69315
Universal Network Television,11281.0,69315
USA Cable Entertainment,11282.0,69315
Filmax,3631.0,8329
Boll Kino Beteiligungs GmbH & Co. KG,1062.0,2312
Brightlight Pictures,1063.0,2312
Herold Productions,1064.0,2312
ArieScope Pictures,3960.0,11908
Intermedia Films,763.0,6933
Alcon Entertainment,1088.0,6933
Kadokawa Pictures,2073.0,6933
Equity Pictures Medienfonds GmbH & Co. KG IV,20363.0,6933
Nu Image Films,925.0,7555
Lionsgate,1632.0,7555
Millennium Films,10254.0,7555
Emmett/Furla Films,10405.0,7555
Equity Pictures Medienfonds GmbH & Co. KG IV,20363.0,7555
Paramount Vantage,838.0,9030
VN Productions,4622.0,9030
Universal Pictures,33.0,11253
Dark Horse Entertainment,552.0,11253
Lawrence Gordon Productions,840.0,11253
Mid Atlantic Films,2735.0,11253
Relativity Media,7295.0,11253
Internationale Filmproduktion Eagle,21498.0,11253
Carnaby International,4098.0,13054
Hanover Films,4249.0,13054
Summit Entertainment,491.0,8328
Offspring Entertainment,2378.0,8328
Touchstone Pictures,9195.0,8328
Artfire Films,3240.0,13025
Ozla Productions,4777.0,28260
DC Comics,429.0,155
Legendary Pictures,923.0,155
Warner Bros.,6194.0,155
DC Entertainment,9993.0,155
Syncopy,9996.0,155
Andrew Stevens Entertainment,2100.0,18070
Steamroller Productions,3495.0,18070
Sony Pictures Home Entertainment,5388.0,18070
Summit Entertainment,491.0,8456
Mandalay Pictures,551.0,8456
Baumgarten Management and Productions (BMP),23423.0,8456
Toho Company,882.0,19333
Henry G. Saperstein Enterprises Inc.,1344.0,19333
Fox Searchlight Pictures,43.0,1266
Regency Enterprises,508.0,1266
Dune Entertainment III,6332.0,1266
Emmett/Furla Films,10405.0,1266
New Line Cinema,12.0,13335
Regent Capital,12696.0,9017
Black Camel Pictures,12977.0,9017
Metro-Goldwyn-Mayer (MGM),8411.0,38661
Metro-Goldwyn-Mayer (MGM),8411.0,40044
Metro-Goldwyn-Mayer (MGM),8411.0,40045
Paramount Pictures,4.0,1726
Marvel Studios,420.0,1726
Twentieth Century Fox Film Corporation,306.0,8681
M6 Films,1115.0,8681
Canal+,5358.0,8681
TPS Star,6586.0,8681
Grive Productions,6877.0,8681
EuropaCorp,6896.0,8681
M6,11261.0,8681
Wintergreen Productions,11845.0,8681
All Pictures Media,23614.0,8681
Metro-Goldwyn-Mayer (MGM),8411.0,13001
Kawoosh! Productions DTV I,72565.0,13001
Universal Pictures,33.0,8277
Rogue Pictures,134.0,8277
Walt Disney,5888.0,2454
Walden Media,10221.0,2454
Stillking Films,11345.0,2454
Ozumi Films,11440.0,2454
Propeler,11441.0,2454
Silverbell Films,11442.0,2454
Revolution Sun Studios,76043.0,2454
Lucasfilm,1.0,217
Paramount Pictures,4.0,217
New Line Cinema,12.0,4564
Darren Star Productions,1694.0,4564
Home Box Office (HBO),3268.0,4564
DreamWorks Animation,521.0,9502
20th Century Fox Television,1556.0,12889
The Curiosity Company,29500.0,12889
DisneyToon Studios,5391.0,13205
New Line Cinema,12.0,8359
Goldsmith-Thomas Productions,2454.0,8359
Red Om Films,2455.0,8359
HBO Films,7429.0,8359
Picturehouse,52005.0,8359
Front Street Films,52006.0,8359
American Girl Brands,52007.0,8359
Rankin/Bass Productions,688.0,13675
Dor Film Produktionsgesellschaft GmbH,608.0,9010
New Line Cinema,12.0,88751
Walden Media,10221.0,88751
Zentropa Entertainments,76.0,15840
Zentropa Entertainments,76.0,15830
Warner Bros.,6194.0,16007
Starz Media,2659.0,11802
Starz Animation,2885.0,11802
Odyssey Entertainment,3539.0,11802
Studiopolis,81138.0,11802
Vanguard Animation,81139.0,11802
