adult,budget,homepage,id,imdb_id,original_language,original_title,overview,popularity,poster_path,release_date,revenue,runtime,status,tagline,title,video,vote_average,vote_count,collection_id,collection_name,collection_poster_path,collection_backdrop_path
False,20000000,http://www.johnwickthemovie.com/,245891,tt2911666,en,John Wick,Ex-lunatic John Wick comes off his meds to track down the bounders that killed his dog and made off with his self-respect,183.870374,/5vHssUeVe25bMrof1HyaPyWgaP.jpg,2014-10-22,88761661.0,101.0,Released,Don't set him off.,John Wick,False,7.0,5499.0,404609.0,John Wick Collection,/uGhPxTrmT5yASzZrR1oz1ft9UWr.jpg,/fSwYa5q2xRkBoOOjueLpkLf3N1m.jpg
False,0,http://eleanorrigby-movie.com/,157829,tt3729920,en,The Disappearance of Eleanor Rigby: Them,A New York couple's relationship is tested after the loss of their child. This film is the wide-released combination of the original two :him and :her volumes that premiered at the Cannes Film Festival.,6.266831,/krN80A0I1pKlyx8NuaTCG8qRCP8.jpg,2014-05-14,985007.0,119.0,Released,Two films. One love.,The Disappearance of Eleanor Rigby: Them,False,6.2,106.0,446782.0,The Disappearance Of Eleanor Rigby,/xg3F3P9becOjNqYHlMuBcWPXU5G.jpg,/3eyH0cwrBdrSCwKF24oOwy8fO7O.jpg
False,8000000,http://www.wolfcreek2.com.au/#sthash.QKVjnVr1.dpbs,199534,tt2004432,en,Wolf Creek 2,"Lured by the promise of an Australian holiday, backpackers Rutger, Katarina, and Paul visit the notorious Wolf Creek Crater. Their dream Outback adventure soon becomes a horrific reality when they encounter the site’s most infamous local, the last man any traveler to the region ever wants to meet; Mick Taylor (John Jarratt).  As the backpackers flee, Mick pursues them on an epic white knuckled rampage across hostile wasteland. Only one will remain to be dragged back to his lair to witness the true magnitude of his monstrosity. And if the last man standing is to have any hope of surviving where no one else has survived before, he’ll have to use every ounce of cunning to outwit the man behind the monster and become every bit as ruthless as the monster inside the man.",6.842107,/gTwyc1PDHabDauWUGm3xNOm4RyF.jpg,2013-08-30,9630444.0,106.0,Released,The Outback Can Be Crazy This Time Of Year,Wolf Creek 2,False,5.9,156.0,268098.0,Wolf Creek Collection,/1b5hJeNfzx8iYLlmVvW7oKnfyoy.jpg,/irwRpTRWFL2W0ofRswf2nfa7Vmg.jpg
False,0,http://disneydvd.disney.go.com/tinker-bell-and-the-lost-treasure.html,25475,tt1216516,en,Tinker Bell and the Lost Treasure,"A blue harvest moon will rise, allowing the fairies to use a precious moonstone to restore the Pixie Dust Tree, the source of all their magic. But when Tinker Bell accidentally puts all of Pixie Hollow in jeopardy, she must venture out across the sea on a secret quest to set things right.",10.200558,/c695u6KN4E42DMbzzvq3UHLI47S.jpg,2009-09-03,0.0,81.0,Released,Adventure beyond Pixie Hollow,Tinker Bell and the Lost Treasure,False,6.4,230.0,315595.0,Tinker Bell Collection,/nTEOjP7JpFa9VZlawzqNBy4g5KY.jpg,/8wvxr06XNW2zofbOHQqEgokTmLx.jpg
False,0,http://www.deadsnow.com/,241842,tt2832470,no,Død Snø 2,"The gruesome Nazi Zombies are back to finish their mission, but our hero is not willing to die. He is gathering his own army to give them a final fight.",10.287127,/dLd6A24aHTTBZo8R7OAFzthr6h2.jpg,2014-02-12,37473.0,100.0,Released,Heads up. They're back.,Dead Snow 2: Red vs. Dead,False,6.7,199.0,286038.0,Dead Snow Collection,/qhvXYMyPWcFeOsoO4EqOS8T9lwI.jpg,/nV090IHp1kG5oMgDCmGSYAwkN8D.jpg
False,0,http://fatsickandnearlydead2.com/,291155,tt3701804,en,"Fat, Sick & Nearly Dead 2","Joe Cross took viewers on his journey from overweight and sick to healthy and fit via a 60-day juice fast in the award-winning Fat Sick and Nearly Dead. With Fat, Sick &amp; Nearly Dead 2, he looks at keeping healthy habits long-term.",0.943537,/pzFrXhRi27d5gaXLYXz6E8SDOha.jpg,2014-09-18,0.0,89.0,Released,Get Your JUICE ON!,"Fat, Sick & Nearly Dead 2",False,6.2,19.0,386549.0,"Fat, Sick & Nearly Dead",/qFJt6xE3RPt1ql5nNQvArAZogDt.jpg,/kYrG5bQSlPvubuo6cDJ8l5LFi9o.jpg
False,125000000,http://www.thehungergames.movie/,131631,tt1951265,en,The Hunger Games: Mockingjay - Part 1,Katniss Everdeen reluctantly becomes the symbol of a mass rebellion against the autocratic Capitol.,147.098006,/gj282Pniaa78ZJfbaixyLXnXEDI.jpg,2014-11-18,752100229.0,123.0,Released,Fire burns brighter in the darkness,The Hunger Games: Mockingjay - Part 1,False,6.6,5767.0,131635.0,The Hunger Games Collection,/ttbKy12hDjSHQcM7sCoeW1WsDlW.jpg,/zWiiLNg8yXv0he3tCH6XignPaYV.jpg
False,36000000,http://www.seewinter.com/,227735,tt2978462,en,Dolphin Tale 2,The team of people who saved Winter's life reassemble in the wake of her surrogate mother's passing in order to find her a companion so she can remain at the Clearwater Marine Hospital.,8.268684,/ga714OrcrFhCrhbHUfDG47fUU5F.jpg,2014-09-12,52424533.0,107.0,Released,WINTER's amazing true story... now has HOPE.,Dolphin Tale 2,False,6.7,98.0,288491.0,Dolphin Tale Collection,/3Xav3CJrYtUBQ7mB2lKTJ7TSn1q.jpg,/hEji18uGq2IwKWs2IpWFw9EwlJp.jpg
False,10500000,http://lupin-the-movie.jp/,241868,tt0862748,ja,ルパン三世,"Interpol Inspector Zenigata begins a world-wide hunt for the infamous thief Lupin The 3rd. But together, they face a powerful enemy and form the Lupin team in response. The Lupin team then faces the challenge of retrieving the ""Crimson Heart of Cleopatra"" locked away in a fort like safe. The treasure is thought to allow its owner to control the world.",6.730243,/wUbF9XRGpRHgSO5ftGJ9K1Bccl3.jpg,2014-08-30,0.0,133.0,Released,Eyes On The World's Most Beautiful Prize,Lupin the 3rd,False,5.6,23.0,145901.0,Lupin the Third Collection,/eXFuXigMcDUD0tJmiPtrz8TL5ve.jpg,/ai1ZL3wZgkIXZ59cITshSSkUZxK.jpg
False,82000000,http://themonkeyking.com/,119892,tt1717715,zh,西遊記之大鬧天宮,"Sun Wukong, (The Monkey King) is a monkey born from a heavenly stone who acquires supernatural powers. After rebelling against heaven and being imprisoned under a mountain for 500 years, he later accompanies the monk Xuanzang on a journey to India. Thus, according to legend, Buddhism is brought to ancient China. This much beloved story, is as much a part of Asian culture as The Iliad and The Odyssey or The Wizard of Oz are to the West. This first installment in a trilogy of live action 3-D movies is actually a prequel to The Journey To The West, the much told story of the Monkey King's adventures on the road to India.",6.793767,/nHMuPTRH2PLgeaedfJ1f9OROAv8.jpg,2014-01-09,0.0,119.0,Released,Havoc in Heaven,The Monkey King,False,4.8,52.0,392206.0,The Monkey King Collection,/m5J6XxjDY0jcTKjklem2NAsAnx4.jpg,/ep95Ixc8H0Wrw7PTl94QG4diK6F.jpg
False,150000000,http://www.jurassicworld.com/,135397,tt0369610,en,Jurassic World,"Twenty-two years after the events of Jurassic Park, Isla Nublar now features a fully functioning dinosaur theme park, Jurassic World, as originally envisioned by John Hammond.",32.790475,/jjBgi2r5cRt36xF6iNUEhzscEcb.jpg,2015-06-09,1513528810.0,124.0,Released,The park is open.,Jurassic World,False,6.5,8842.0,328.0,Jurassic Park Collection,/qIm2nHXLpBBdMxi8dvfrnDkBUDh.jpg,/pJjIH9QN0OkHFV9eue6XfRVnPkr.jpg
False,61000000,http://mazerunnermovies.com,294254,tt4046784,en,Maze Runner: The Scorch Trials,"Thomas and his fellow Gladers face their greatest challenge yet: searching for clues about the mysterious and powerful organization known as WCKD. Their journey takes them to the Scorch, a desolate landscape filled with unimaginable obstacles. Teaming up with resistance fighters, the Gladers take on WCKD’s vastly superior forces and uncover its shocking plans for them all.",41.225769,/vlTPQANjLYTebzFJM1G4KeON0cb.jpg,2015-09-09,311256926.0,132.0,Released,The Maze Was Just the Beginning.,Maze Runner: The Scorch Trials,False,6.5,3148.0,295130.0,The Maze Runner Collection,/beR71cbwXH0vySlTMPZo0GQ54Q9.jpg,/eQ8iwAvGfuNnPjBCKTIVp5PsFw.jpg
False,0,http://www.facebook.com/HomeAloneFive,134375,tt2308733,en,Home Alone: The Holiday Heist,"8-year-old Finn who is terrified to learn his family is relocating from sunny California to Maine in the scariest house he has ever seen! Convinced that his new house is haunted, Finn sets up a series of elaborate traps to catch the “ghost” in action. Left home alone with his sister while their parents are stranded across town, Finn’s traps catch a new target – a group of thieves who have targeted Finn’s house.",4.792279,/xSoDIZo8tUdOlHzL0TTXcNUwGzL.jpg,2012-11-25,0.0,87.0,Released,Hit the jump for more,Home Alone: The Holiday Heist,False,5.3,54.0,9888.0,Home Alone Collection,/zYPsleQJo1n1rBPlecJBRb3iwSO.jpg,/cYS2aWxECESUN2OS3JiLrKMmOko.jpg
False,250000000,http://www.thehobbit.com/,122917,tt2310332,en,The Hobbit: The Battle of the Five Armies,"Immediately after the events of The Desolation of Smaug, Bilbo and the dwarves try to defend Erebor's mountain of treasure from others who claim it: the men of the ruined Laketown and the elves of Mirkwood. Meanwhile an army of Orcs led by Azog the Defiler is marching on Erebor, fueled by the rise of the dark lord Sauron. Dwarves, elves and men must unite, and the hope for Middle-Earth falls into Bilbo's hands.",31.718977,/9zRzFJuaj0CHIOhAkcCcFTvyu2X.jpg,2014-12-10,956019788.0,144.0,Released,Witness the defining chapter of the Middle-Earth saga,The Hobbit: The Battle of the Five Armies,False,7.1,4884.0,121938.0,The Hobbit Collection,/hm2VtxeCBqWJnPNmvXPPXiHydyp.jpg,/7wO7MSnP5UcwR2cTHdJFF1vP4Ie.jpg
False,81000000,http://www.kingsmanmovie.com/,207703,tt2802144,en,Kingsman: The Secret Service,The story of a super-secret spy organization that recruits an unrefined but promising street kid into the agency's ultra-competitive training program just as a global threat emerges from a twisted tech genius.,28.224212,/8x7ej0LnHdKUqilNNJXYOeyB6L9.jpg,2015-01-29,414351546.0,130.0,Released,Manners maketh man.,Kingsman: The Secret Service,False,7.6,6069.0,391860.0,Kingsman Collection,/2WjphvZVZQeQfOZeZrBmFUGXmXp.jpg,/8XZnIWG7on74SaJ6t23kdPOYXUG.jpg
False,48000000,http://www.taken3movie.com/,260346,tt2446042,en,Taken 3,"Ex-government operative Bryan Mills finds his life is shattered when he's falsely accused of a murder that hits close to home. As he's pursued by a savvy police inspector, Mills employs his particular set of skills to track the real killer and exact his unique brand of justice.",18.081483,/ikDwR3i2bczqnRf1urJTy77YTFf.jpg,2014-12-16,325771424.0,109.0,Released,It Ends Here,Taken 3,False,6.1,2225.0,135483.0,Taken Collection,/4PNFiSaJWvWhkdOw0KF9Vf7v3gC.jpg,/hO1R1TI429PjkOjby4dTPBrWFwn.jpg
False,155000000,http://www.terminatormovie.com/,87101,tt1340138,en,Terminator Genisys,"The year is 2029. John Connor, leader of the resistance continues the war against the machines. At the Los Angeles offensive, John's fears of the unknown future begin to emerge when TECOM spies reveal a new plot by SkyNet that will attack him from both fronts; past and future, and will ultimately change warfare forever.",30.188198,/5JU9ytZJyR3zmClGmVm9q4Geqbd.jpg,2015-06-23,440603537.0,126.0,Released,Reset the future,Terminator Genisys,False,5.8,3677.0,528.0,The Terminator Collection,/vxiKtcxAJxHhlg2H1X8y7zcM3k6.jpg,/cpmbkwSxZnKO69V82A9a34tvk2E.jpg
False,0,http://www.imdb.com/title/tt1978567/,132601,tt1978567,en,The Reef 2: High Tide,"Trained in the skills of sea power, Pi the fish can fight a shark, sink a squid or batter any random predator that ever threatens his friends and neighbors on the reef. Unfortunately, being the only hero in town can take its toll, especially when a group of sharks declares that the end of the reef is soon at hand.",1.675072,/gJmDfwdoxLIG1kKfZ7EZRsAliIy.jpg,2012-10-30,0.0,80.0,Released,High Tide: An All New Adventure,The Reef 2: High Tide,False,2.3,6.0,205029.0,The Reef Collection,/ly1JJzxHvMDWQBvFTI7MPZS8eAB.jpg,/1PO4lCAjzBgLtKrMCynVXldC0e7.jpg
False,0,http://disneydvd.disney.go.com/the-search-for-santa-paws.html,48844,tt1544572,en,The Search for Santa Paws,"In the tradition of disney's classic holiday tales comes a heartwarming movie about the power of giving and the true meaning of christmas. Discover how the legendary friendship of Santa Claus and Santa Paws began in the inspiring original film, The Search For Santa Paws. When Santa and his new best friend, Paws, discover that the boys and girls of the world have lost the spirit of the season, they take a trip to New York City. But after Santa loses his memory, it's up to Paws, a faithful orphan named Quinn, her new friend Will and a wonderful group of magical talking dogs to save St. Nick and show the world what Christmas is really all about.",3.049589,/9Km3tpCVRPzRYfEiCaJB6bKjPEA.jpg,2010-10-12,0.0,89.0,Released,The Search is On!,The Search for Santa Paws,False,5.2,32.0,469648.0,Santas Paw,/haRetxq46DdrwbHKA7GW3egfxrG.jpg,/i8jLwVVuYRgr8I9uOYnCPvzPUA4.jpg
False,0,http://www.spacechimps2.com,45662,tt1537481,en,Space Chimps 2: Zartog Strikes Back,"Comet longs to be taken seriously as a full-fledged space chimp. He journeys to the fantastical Planet Malgor and bonds with the adorable alien Kilowatt, living out his ultimate fantasy. However, it's time for Comet to prove himself when the feared alien ruler Zartog takes over Mission Control! Comet must show he has the right stuff, and join fellow chimps Ham, Luna and Titan, to save the day.",1.585311,/umTDZmdtDbT8v7SHs4u7qQJJnZ6.jpg,2010-05-26,0.0,76.0,Released,Get ready to blast off on a new adventure.,Space Chimps 2: Zartog Strikes Back,False,4.5,27.0,118828.0,Space Chimps Collection,/ysGzOtpIWNJgIVtwqBErItzgMja.jpg,/kpZo1UkTfXbKcmx2OZxfn4O9qBl.jpg
False,150000000,http://www.madmaxmovie.com/,76341,tt1392190,en,Mad Max: Fury Road,"An apocalyptic story set in the furthest reaches of our planet, in a stark desert landscape where humanity is broken, and most everyone is crazed fighting for the necessities of life. Within this world exist two rebels on the run who just might be able to restore order. There's Max, a man of action and a man of few words, who seeks peace of mind following the loss of his wife and child in the aftermath of the chaos. And Furiosa, a woman of action and a woman who believes her path to survival may be achieved if she can make it across the desert back to her childhood homeland.",29.36178,/kqjL17yufvn9OVLyXYpvtyrFfak.jpg,2015-05-13,378858340.0,120.0,Released,What a Lovely Day.,Mad Max: Fury Road,False,7.3,9629.0,8945.0,Mad Max Collection,/jZowUf4okNYuSlgj5iURE7CDMho.jpg,/zI0q2ENcQOLECbe0gAEGlncVh2j.jpg
False,245000000,http://www.starwars.com/films/star-wars-episode-vii,140607,tt2488496,en,Star Wars: The Force Awakens,"Thirty years after defeating the Galactic Empire, Han Solo and his allies face a new threat from the evil Kylo Ren and his army of Stormtroopers.",31.626013,/weUSwMdQIa3NaXVzwUoIIcAi85d.jpg,2015-12-15,2068223624.0,136.0,Released,Every generation has a story.,Star Wars: The Force Awakens,False,7.5,7993.0,10.0,Star Wars Collection,/ghd5zOQnDaDW1mxO7R5fXXpZMu.jpg,/d8duYyyC9J5T825Hg7grmaabfxQ.jpg
False,280000000,http://marvel.com/movies/movie/193/avengers_age_of_ultron,99861,tt2395427,en,Avengers: Age of Ultron,"When Tony Stark tries to jumpstart a dormant peacekeeping program, things go awry and Earth’s Mightiest Heroes are put to the ultimate test as the fate of the planet hangs in the balance. As the villainous Ultron emerges, it is up to The Avengers to stop him from enacting his terrible plans, and soon uneasy alliances and unexpected action pave the way for an epic and unique global adventure.",37.37942,/t90Y3G8UGQp0f0DrP60wRu9gfrH.jpg,2015-04-22,1405403694.0,141.0,Released,A New Age Has Come.,Avengers: Age of Ultron,False,7.3,6908.0,86311.0,The Avengers Collection,/qJawKUQcIBha507UahUlX0keOT7.jpg,/zuW6fOiusv4X9nnW3paHGfXcSll.jpg
False,130000000,http://marvel.com/movies/movie/180/ant-man,102899,tt0478970,en,Ant-Man,"Armed with the astonishing ability to shrink in scale but increase in strength, master thief Scott Lang must embrace his inner-hero and help his mentor, Doctor Hank Pym, protect the secret behind his spectacular Ant-Man suit from a new generation of towering threats. Against seemingly insurmountable obstacles, Pym and Lang must plan and pull off a heist that will save the world.",26.882388,/D6e8RJf2qUstnfkTslTXNTUAlT.jpg,2015-07-14,519311965.0,117.0,Released,Heroes don't get any bigger.,Ant-Man,False,7.0,6029.0,422834.0,Ant-Man Collection,/lEdpEJWJdtVLgmpPkXSTd2xczmY.jpg,/2KjtWUBiksmN8LsUouaZnxocu5N.jpg
False,58000000,http://www.foxmovies.com/movies/deadpool,293660,tt1431045,en,Deadpool,"Deadpool tells the origin story of former Special Forces operative turned mercenary Wade Wilson, who after being subjected to a rogue experiment that leaves him with accelerated healing powers, adopts the alter ego Deadpool. Armed with his new abilities and a dark, twisted sense of humor, Deadpool hunts down the man who nearly destroyed his life.",187.860492,/inVq3FRqcYIRl2la8iZikYYxFNR.jpg,2016-02-09,783112979.0,108.0,Released,Witness the beginning of a happy ending,Deadpool,False,7.4,11444.0,448150.0,Deadpool Collection,/30c5jO7YEXuF8KiWXLg9m28GWDA.jpg,/hBQOWY8qWXJVFAc8yLTh1teIu43.jpg
False,200000000,http://marvel.com/movies/movie/221/guardians_of_the_galaxy_vol_2,283995,tt3896198,en,Guardians of the Galaxy Vol. 2,The Guardians must fight to keep their newfound family together as they unravel the mysteries of Peter Quill's true parentage.,185.330992,/y4MBh0EjBlMuOzv9axM4qJlmhzz.jpg,2017-04-19,863416141.0,137.0,Released,Obviously.,Guardians of the Galaxy Vol. 2,False,7.6,4858.0,284433.0,Guardians of the Galaxy Collection,/iL8mukexAqEg0xK783rG561tdd8.jpg,/jdyyjulTBU8YUYAUvQFj6U1g2Pj.jpg
False,250000000,http://marvel.com/captainamericapremiere,271110,tt3498820,en,Captain America: Civil War,"Following the events of Age of Ultron, the collective governments of the world pass an act designed to regulate all superhuman activity. This polarizes opinion amongst the Avengers, causing two factions to side with Iron Man or Captain America, which causes an epic battle between former allies.",145.882135,/kSBXou5Ac7vEqKd97wotJumyJvU.jpg,2016-04-27,1153304495.0,147.0,Released,Divided We Fall,Captain America: Civil War,False,7.1,7462.0,131295.0,Captain America Collection,/2tOgiY533JSFp7OrVlkeRJvsZpI.jpg,/nZSYqitBkAvmoq5IrsGsSWuhSC8.jpg
False,178000000,http://www.foxmovies.com/movies/x-men-apocalypse,246655,tt3385516,en,X-Men: Apocalypse,"After the re-emergence of the world's first mutant, world-destroyer Apocalypse, the X-Men must unite to defeat his extinction level plan.",28.712522,/zSouWWrySXshPCT4t3UKCQGayyo.jpg,2016-05-18,543934787.0,144.0,Released,Only the strong will survive,X-Men: Apocalypse,False,6.4,4831.0,748.0,X-Men Collection,/1Zo4J5SAni8lyXt7NxJwJZ0f0ip.jpg,/Abnosho2v3bcdvDww6T7Hfeczm1.jpg
False,3500000,http://www.warnerbros.com/justice-league-throne-atlantis-0,297556,tt3878542,en,Justice League: Throne of Atlantis,"After the events of Justice League: War, Ocean Master and Black Manta have declared a war against the surface in retaliation of the aftermath of Apokoliptian-tyrant Darkseid's planetary invasion. Queen Atlanna seeks out her other son, Ocean Master’s half-brother Arthur Curry, a half-human with aquatic powers with no knowledge of his Atlantean heritage, to restore balance.  Living with powers he doesn’t understand and seeing the danger around him, Curry takes steps to embrace his destiny, joining the Justice League, and with his new teammates he battles to save Earth from total destruction.",6.012379,/3n0zmm2dPF0TQt2ikJ2tUjKr2FT.jpg,2015-01-27,0.0,72.0,Released,Blood is thicker than water.,Justice League: Throne of Atlantis,False,6.5,222.0,256287.0,Justice League (Animated) Collection,/ot4XTk6kXtWykmeFMMBoEgBn3Kp.jpg,/v4ijBegXGXDltrqRbhlEQqfoDl2.jpg
False,40000000,https://www.facebook.com/fiftyshadesofgreymovie,216015,tt2322441,en,Fifty Shades of Grey,"When college senior Anastasia Steele steps in for her sick roommate to interview prominent businessman Christian Grey for their campus paper, little does she realize the path her life will take. Christian, as enigmatic as he is rich and powerful, finds himself strangely drawn to Ana, and she to him. Though sexually inexperienced, Ana plunges headlong into an affair -- and learns that Christian's true sexual proclivities push the boundaries of pain and pleasure.",33.068431,/jV8wnk3Jgz6f7degmT3lHNGI2tK.jpg,2015-02-11,571006128.0,125.0,Released,Are you curious?,Fifty Shades of Grey,False,5.2,3350.0,344830.0,Fifty Shades Collection,/oJrMaAhQlV5K9QFhulFehTn7JVn.jpg,/fUHFCnqGHozSiEF8yT7dhE1OKnY.jpg
False,0,http://rec4apocalipsis.com/,185341,tt1649443,es,[REC] 4: Apocalipsis,"Ángela Vidal the young television reporter who entered the building with the fireman, manages to make it out alive. But what the soldiers don?t know is that she carries the seed of the strange infection. She is to be taken to a provisional quarantine facility, a high-security installation where she will have to stay in isolation for several days. An old oil tanker, miles off shore and surrounded by water on all sides, has been especially equipped for the quarantine.",7.328242,/pkp6benCJbrl2jOE8OOjX1j2JDE.jpg,2014-09-09,190000.0,95.0,Released,It's time to leave.,[REC]⁴ Apocalypse,False,5.2,269.0,74508.0,[REC] Collection,/jTA37dMZVUFej20EoM5SomKtnYi.jpg,/rDzuccVBZSyNVQ26hTRT0DvneVA.jpg
False,0,http://deadgentlemen.com/projects/the-gamers/the-gamers/,25745,tt0369445,en,The Gamers,"Sent on a quest to rescue a princess, four clueless players must guide their players through dangerous forests, ancient ruins, and past the girl next door.",0.510359,/5uRnjxNX8DCmLyvYiqLfpdaeqEs.jpg,2002-11-03,0.0,48.0,Released,Honour. Valour. Gloury. Dourks.,The Gamers,False,6.7,13.0,251383.0,The Gamers Collection,/6fddPG42kCQ7GVFuKZbT0RCGB7V.jpg,/ub73vqZ3O4NmkViOcLapTWef882.jpg
False,74000000,http://www.spongebobmovie.com/,228165,tt2279373,en,The SpongeBob Movie: Sponge Out of Water,"Burger Beard is a pirate who is in search of the final page of a magical book that makes any evil plan he writes in it come true, which happens to be the Krabby Patty secret formula. When the entire city of Bikini Bottom is put in danger, SpongeBob, Patrick, Mr. Krabs, Squidward, Sandy, and Plankton need to go on a quest that takes them to the surface. In order to get back the recipe and save their city, the gang must retrieve the book and transform themselves into superheroes.",12.334689,/9wChSuUoQDiBKUnGTcYMkzRha60.jpg,2015-02-05,311594032.0,93.0,Released,He's leaving his world behind.,The SpongeBob Movie: Sponge Out of Water,False,5.7,733.0,275402.0,SpongeBob Collection,/zv4VJSaq39RNAshQOHtUANdZmAG.jpg,/uDbMvHRX0LMUxmsMyOOrPeLYHO5.jpg
False,0,http://www.lego.com/en-us/dccomicssuperheroes,322456,tt4189260,en,LEGO DC Comics Super Heroes: Justice League vs. Bizarro League,"Superman’s clone, Bizarro, has become an embarrassing problem. Chaos and destruction follow Bizarro everywhere as he always hears the opposite of what is said, says the opposite of what he means and does the opposite of what is right. And when the citizens of Metropolis keep confusing Bizarro with Superman, the Man of Steel decides it’s time to find a new home for him…on another planet! It’s up to the Justice League to come to terms with their backward counterparts and team up with them to stop Darkseid and save the galaxy!",4.020885,/eyaGDrV1ScVGiXrBifb8AuoQ3ko.jpg,2015-02-10,0.0,48.0,Released,There are two sides to every hero,LEGO DC Comics Super Heroes: Justice League vs. Bizarro League,False,6.4,27.0,386162.0,LEGO DC Comics Super Heroes Collection,/noBsTnvxo1G4DVd36kaKSbTtM1M.jpg,/xMSbYXiCstnssIdxAajbGST8lpI.jpg
False,35000000,http://doraemon-3d.com/,265712,tt3331846,ja,STAND BY ME ドラえもん,"In the suburbs of Tokyo some time ago, there lived a clumsy boy about 10 years old. There appeared in front of him named Sewashi, Nobita's descendant of four generations later from the 22nd century, and Doraemon, a 22nd century cat-type caretaker robot who helps people with its secret gadgets. Sewashi claims that his family is suffering from the debts Nobita made even to his generation, so in order to change this disastrous future, he brought along Doraemon as Nobita's caretaker to bring happiness to his future, although Doraemon is not happy about this. And so Sewashi installed an accomplishment program into Doraemon forcing him to take care of Nobita. Unless he makes Nobita happy, Doraemon can no longer go back to the 22nd century. This is how the life of Doraemon and Nobita begins. Will Doraemon succeed this mission and return to the 22nd century?",6.493765,/wO0rlZ1d2uUdNejPNlZWIDwNxgJ.jpg,2014-08-08,83061158.0,90.0,Released,Is Doraemon ending this summer?,Stand by Me Doraemon,False,7.0,103.0,148065.0,Doraemon Collection,/69oxxREwOQBa5QISbH2gvBCyds2.jpg,/rc6OFcSasL5YxBRPUQVwxmVF6h5.jpg
False,110000000,http://www.thedivergentseries.movie/#insurgent,262500,tt2908446,en,Insurgent,Beatrice Prior must confront her inner demons and continue her fight against a powerful alliance which threatens to tear her society apart.,27.887186,/6w1VjTPTjTaA5oNvsAg0y4H6bou.jpg,2015-03-18,295238201.0,119.0,Released,One Choice Can Destroy You,Insurgent,False,6.2,3921.0,283579.0,Divergent Collection,/nXuCj7NcsC2bPJlwD6t2l9ZTDnt.jpg,/uExS9jcaFBM1wJhkn1Q1P0MFpv6.jpg
False,0,http://eleanorrigby-movie.com/,275060,tt3720788,en,The Disappearance of Eleanor Rigby: Her,"Told from the female perspective, the story of a couple trying to reclaim the life and love they once knew and pick up the pieces of a past that may be too far gone.",8.396969,/gwRl9PArqY90MXTHNVVsIWlyoKW.jpg,2014-10-10,0.0,100.0,Released,Two Films. One Love.,The Disappearance of Eleanor Rigby: Her,False,6.6,61.0,446782.0,The Disappearance Of Eleanor Rigby,/xg3F3P9becOjNqYHlMuBcWPXU5G.jpg,/3eyH0cwrBdrSCwKF24oOwy8fO7O.jpg
False,0,http://www.eleanorrigby-movie.com,276401,tt1531924,en,The Disappearance of Eleanor Rigby: Him,"Told from the male perspective, the story of a couple trying to reclaim the life and love they once knew and pick up the pieces of a past that may be too far gone.",6.490949,/sNmIAcjEXZlCmsSZYndV6TowftK.jpg,2014-10-10,0.0,89.0,Released,Two Films. One Love.,The Disappearance of Eleanor Rigby: Him,False,6.6,72.0,446782.0,The Disappearance Of Eleanor Rigby,/xg3F3P9becOjNqYHlMuBcWPXU5G.jpg,/3eyH0cwrBdrSCwKF24oOwy8fO7O.jpg
False,190000000,http://www.furious7.com/,168259,tt2820852,en,Furious 7,Deckard Shaw seeks revenge against Dominic Toretto and his family for his comatose brother.,27.275687,/dCgm7efXDmiABSdWDHBDBx2jwmn.jpg,2015-04-01,1506249360.0,137.0,Released,Vengeance Hits Home,Furious 7,False,7.3,4253.0,9485.0,The Fast and the Furious Collection,/mCkqJf4ijbNoBWvJ0RTWZJuhJUA.jpg,/z5A5W3WYJc3UVEWljSGwdjDgQ0j.jpg
False,8000000,http://movies.disney.com/cinderella-3-a-twist-in-time,16119,tt0465940,en,Cinderella III: A Twist in Time,"The evil stepmother conjures up a spell that reverses all that the fairy godmother had done. Everything that she made (the dress, the horses and the carriage) which was how Cinderella went to ""The Ball"". So when all the magic is gone will there be a happily ever after all? What will Cinderella do? Find out in Cinderella III.",6.961912,/9QzKXbQfPp59iZ3rwnkKEAkPaXx.jpg,2007-02-06,0.0,74.0,Released,What if the slipper didn't fit?,Cinderella III: A Twist in Time,False,6.0,244.0,55419.0,Cinderella Collection,/ouN0BQzHKOqK03d9qKXP7JOgQdt.jpg,/yNq1UsclAyXaQGhXVSDoyS9wpFo.jpg
False,0,http://wwws.warnerbros.co.jp/rurouni-kenshin/index.html,221731,tt3029558,ja,るろうに剣心 京都大火編,"Kenshin has settled into his new life with Kaoru and his other friends when he is approached with a request from the Meiji government. Makoto Shishio, a former assassin like Kenshin, was betrayed, set on fire and left for dead. He survived, and is now in Kyoto, plotting with his gathered warriors to overthrow the new government. Against Kaoru's wishes, Kenshin reluctantly agrees to go to Kyoto and help keep his country from falling back into civil war.",10.9506,/4gZDhfUrX4cyPJRoK6YgcpxBoZi.jpg,2014-08-01,0.0,138.0,Released,Fate Hangs On His Sword,Rurouni Kenshin: Kyoto Inferno,False,7.4,113.0,247028.0,Rurouni Kenshin Live-Action Collection,/yBYLuwZ1zbRBEKaZmwiThsEqUbC.jpg,/jqmQLcdn3aEyc30nesZn7qixfoP.jpg
